time,score,pnl,capital,portfolio_value,variance,capitalUsage,maxDrawdown,total_profit,total_loss,count_profit,count_loss
2015-10-14 00:00:00,-9.501183260382312,-16.300687999999965,1000.0000000000007,983.6993120000001,2.0689621010511363,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",68.778896,85.07958399999997,50,56
2015-10-15 00:00:00,-5.500881086218316,-16.300687999999965,1000.0000000000007,983.6993120000001,2.0589622818381885,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",68.778896,85.07958399999997,50,56
2015-10-16 00:00:00,-6.698612743517997,-16.300687999999965,902.0769260000006,983.6993120000001,2.0490586542685767,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",68.778896,85.07958399999997,50,56
2015-10-19 00:00:00,-5.656030418876508,-15.660169999999965,901.4684339000006,984.33983,2.0412367440814085,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",69.419414,85.07958399999997,51,56
2015-10-20 00:00:00,-3.9028854479339006,-13.766462999999973,1000.0000000000006,986.2335370000001,2.0488164902130626,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",71.313121,85.07958399999997,52,56
2015-10-21 00:00:00,-3.5562497145066247,-13.766462999999973,899.6782254000005,986.2335370000001,2.039075917223944,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",71.313121,85.07958399999997,52,56
2015-10-22 00:00:00,-2.966457781002875,-12.151236999999966,898.1437607000005,987.8487630000001,2.041901235966513,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",72.928347,85.07958399999997,53,56
2015-10-23 00:00:00,-2.177001789054316,-8.827986999999965,894.9866732000005,991.172013,2.084845613915669,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",76.251597,85.07958399999997,54,56
2015-10-26 00:00:00,-2.2989237221075975,-12.355490999999972,898.3378020000005,987.644509,2.134023298270747,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",76.251597,88.60708799999998,54,57
2015-10-27 00:00:00,-3.019283183773938,-13.033125999999967,1000.0000000000005,986.9668740000001,2.12622137542323,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",76.251597,89.28472299999997,54,58
2015-10-28 00:00:00,-2.2412194784909563,-13.033125999999967,1000.0000000000005,986.9668740000001,2.11633783975214,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",76.251597,89.28472299999997,54,58
2015-10-29 00:00:00,-2.116816429562192,-13.033125999999967,893.7079722500005,986.9668740000001,2.106545762498752,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",76.251597,89.28472299999997,54,58
2015-10-30 00:00:00,-2.2164821706767777,-13.989233999999968,894.6162748500004,986.010766,2.1011007419594123,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",76.251597,90.24083099999997,54,59
2015-11-02 00:00:00,-2.139810319962843,-12.429716999999968,893.1347337000004,987.570283,2.102727181857832,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",77.811114,90.24083099999997,55,59
2015-11-03 00:00:00,-1.9164026388868183,-11.139418999999975,891.9089506000005,988.860581,2.100792625658327,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.101412,90.24083099999997,56,59
2015-11-04 00:00:00,-1.8546118881486369,-11.668539999999979,892.4116155500005,988.33146,2.0925219938964865,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.101412,90.76995199999998,56,60
2015-11-05 00:00:00,-1.9325566117505626,-12.190596999999968,892.9075697000005,987.809403,2.0842957541200056,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.101412,91.29200899999996,56,61
2015-11-06 00:00:00,-1.9642219971690091,-12.060080999999968,892.7835795000005,987.939919,2.074982759572424,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.231928,91.29200899999996,57,61
2015-11-09 00:00:00,-1.989656030370253,-12.516882999999979,893.2175414000005,987.483117,2.066622163714578,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.231928,91.74881099999998,57,62
2015-11-10 00:00:00,-2.4481201507854564,-16.05947799999997,896.5830066500005,983.940522,2.113945806366496,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.231928,95.29140599999997,57,63
2015-11-11 00:00:00,-3.0003744284547635,-16.674780999999967,1000.0000000000005,983.3252190000001,2.1062787892161725,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.231928,95.90670899999996,57,64
2015-11-12 00:00:00,-3.175543697363869,-16.674780999999967,1000.0000000000005,983.3252190000001,2.0969908899610634,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.231928,95.90670899999996,57,64
2015-11-13 00:00:00,-4.694314757092562,-16.674780999999967,1000.0000000000005,983.3252190000001,2.0877845393032253,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.231928,95.90670899999996,57,64
2015-11-16 00:00:00,-3.6769647011681457,-16.674780999999967,1000.0000000000005,983.3252190000001,2.078658667984773,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.231928,95.90670899999996,57,64
2015-11-17 00:00:00,-3.8888231135217524,-16.674780999999967,1000.0000000000005,983.3252190000001,2.069612225358883,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.231928,95.90670899999996,57,64
2015-11-18 00:00:00,-2.826710439642117,-16.674780999999967,1000.0000000000005,983.3252190000001,2.0606441789866468,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.231928,95.90670899999996,57,64
2015-11-19 00:00:00,-2.5854512895426707,-16.674780999999967,1000.0000000000005,983.3252190000001,2.051753514244361,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.231928,95.90670899999996,57,64
2015-11-20 00:00:00,-2.515591712499334,-16.674780999999967,1000.0000000000005,983.3252190000001,2.042939233940933,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.231928,95.90670899999996,57,64
2015-11-23 00:00:00,-2.7447439095604915,-16.674780999999967,1000.0000000000005,983.3252190000001,2.0342003579451062,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.231928,95.90670899999996,57,64
2015-11-24 00:00:00,-2.571519396950841,-16.674780999999967,894.7142882500004,983.3252190000001,2.0255359228222107,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.231928,95.90670899999996,57,64
2015-11-25 00:00:00,-2.698359714358113,-17.467223999999973,895.4671091000005,982.532776,2.019644288091702,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.231928,96.69915199999997,57,65
2015-11-26 00:00:00,-2.7790716149896775,-17.467223999999973,895.4671091000005,982.532776,2.0111206861765827,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.231928,96.69915199999997,57,65
2015-11-27 00:00:00,-2.817026422951553,-17.672309999999968,895.6619408000005,982.3276900000001,2.0028487961927732,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.231928,96.90423799999996,57,66
2015-11-30 00:00:00,-2.7549638030169077,-17.21549199999997,895.2279637000005,982.7845080000001,1.9953502774987626,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.688746,96.90423799999996,58,66
2015-12-01 00:00:00,-2.8763630355165777,-18.110465999999974,896.0781890000005,981.889534,1.990416784377601,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.688746,97.79921199999997,58,67
2015-12-02 00:00:00,-3.2121695755968385,-19.09864799999997,897.0169619000005,980.9013520000001,1.9862691284242968,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.688746,98.78739399999996,58,68
2015-12-03 00:00:00,-3.6600240282634275,-20.10551399999997,1000.0000000000006,979.894486,1.9823196660184026,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.688746,99.79425999999997,58,69
2015-12-04 00:00:00,-2.8702020845638994,-20.10551399999997,894.5814412000005,979.894486,1.974181029959655,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",79.688746,99.79425999999997,58,69
2015-12-07 00:00:00,-3.0002976740928307,-19.406324999999967,895.2456707500005,980.5936750000001,1.9681334956389434,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",80.387935,99.79425999999997,59,69
2015-12-08 00:00:00,-2.939732851903284,-19.35970199999997,1000.0000000000005,980.640298,1.9601217583181263,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",80.434558,99.79425999999997,60,69
2015-12-09 00:00:00,-3.5569399403072097,-19.35970199999997,1000.0000000000005,980.640298,1.952165980050907,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",80.434558,99.79425999999997,60,69
2015-12-10 00:00:00,-3.3947608851350544,-19.35970199999997,897.1143882000005,980.640298,1.9442745176357337,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",80.434558,99.79425999999997,60,69
2015-12-11 00:00:00,-4.655040087118162,-16.572225999999958,899.7624904000005,983.427774,1.9681469916378647,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",83.22203400000001,99.79425999999997,61,69
2015-12-14 00:00:00,-4.568421152361221,-15.919645999999972,900.3824414000005,984.080354,1.9619618330470803,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",83.874614,99.79425999999997,62,69
2015-12-15 00:00:00,-6.708104289958054,-14.064466999999965,902.1448614500006,985.9355330000001,1.9680270539381983,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",85.729793,99.79425999999997,63,69
2015-12-16 00:00:00,-4.927131292897456,-14.85687099999997,901.3920776500006,985.143129,1.9626966207321177,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",85.729793,100.58666399999997,63,70
2015-12-17 00:00:00,-11.756238085826235,-12.656744999999958,903.4821973500007,987.343255,1.9743201887485424,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",87.92991900000001,100.58666399999997,64,70
2015-12-18 00:00:00,-8.2456873408891,-9.90657699999997,906.0948569500007,990.093423,1.9967301704104006,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",90.680087,100.58666399999997,65,70
2015-12-21 00:00:00,-62.100020382424454,-11.118513999999962,904.9435168000007,988.881486,1.9946799107867792,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",90.680087,101.79860099999996,65,71
2015-12-22 00:00:00,-43.43459807690867,-11.02528999999997,905.0320796000007,988.9747100000001,1.986852963169327,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",90.77331099999999,101.79860099999996,66,71
2015-12-23 00:00:00,-11.639162862240664,-12.311804999999964,903.8098903500006,987.6881950000001,1.9855985328418577,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",90.77331099999999,103.08511599999996,66,72
2015-12-24 00:00:00,-25.843123842270284,-11.771093999999962,904.3235658000007,988.228906,1.9789888010332972,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",91.314022,103.08511599999996,67,72
2015-12-25 00:00:00,-24.75206121287696,-11.771093999999962,904.3235658000007,988.228906,1.971283184634523,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",91.314022,103.08511599999996,67,72
2015-12-28 00:00:00,-17.61198487778419,-10.643064999999964,905.3951933500007,989.356935,1.9686047933508832,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",92.44205099999999,103.08511599999996,68,72
2015-12-29 00:00:00,-10.194983783821067,-12.43299799999997,903.6947570000007,987.567002,1.973465360460259,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",92.44205099999999,104.87504899999996,68,73
2015-12-30 00:00:00,-73.75302577545973,-11.109190999999967,904.9523736500007,988.890809,1.97266134016573,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",93.765858,104.87504899999996,69,73
2015-12-31 00:00:00,-4.3235915535141425,-9.188726999999972,906.7768144500008,990.811273,1.9793307119387857,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",95.68632199999999,104.87504899999996,70,73
2016-01-01 00:00:00,-3.403293583191372,-9.188726999999972,906.7768144500008,990.811273,1.9717613342028775,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",95.68632199999999,104.87504899999996,70,73
2016-01-04 00:00:00,-3.5877823262529667,-9.27264299999996,906.6970942500008,990.727357,1.964276781965721,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",95.68632199999999,104.95896499999995,70,74
2016-01-05 00:00:00,-1.0771886869166503,-6.811476999999968,909.0352019500008,993.188523,1.9799371711216365,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",98.14748799999998,104.95896499999995,71,74
2016-01-06 00:00:00,-0.07472686398643325,-4.937643999999963,910.8153433000008,995.062356,1.9857931596634444,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",100.02132099999999,104.95896499999995,72,74
2016-01-07 00:00:00,0.5206162030784366,-0.9755309999999611,914.5793506500008,999.0244690000001,2.0377635780579078,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",103.98343399999999,104.95896499999995,73,74
2016-01-08 00:00:00,0.9007047347831955,-1.450964999999968,914.1276883500009,998.549035,2.0309560467972267,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",103.98343399999999,105.43439899999996,73,75
2016-01-11 00:00:00,0.8264579854336048,-2.91462599999997,912.7372104000009,997.085374,2.031404133144367,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",103.98343399999999,106.89805999999996,73,76
2016-01-12 00:00:00,0.5852689104292185,-4.2477629999999635,911.4707302500009,995.752237,2.030482875041577,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",103.98343399999999,108.23119699999995,73,77
2016-01-13 00:00:00,0.5492449272103521,-1.851850999999968,913.7468466500009,998.148149,2.044354980102088,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",106.37934599999998,108.23119699999995,74,77
2016-01-14 00:00:00,0.7510269619699427,-3.837553999999969,911.8604288000008,996.162446,2.051442818743992,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",106.37934599999998,110.21689999999995,74,78
2016-01-15 00:00:00,0.6029858766346825,-1.6094729999999657,913.9771057500009,998.390527,2.062260134434753,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",108.60742699999999,110.21689999999995,75,78
2016-01-18 00:00:00,0.8334919815655651,-1.6094729999999657,913.9771057500009,998.390527,2.0546786823532357,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",108.60742699999999,110.21689999999995,75,78
2016-01-19 00:00:00,0.8407125232935279,-1.1713089999999653,914.3933615500009,998.828691,2.0478584770853363,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",109.04559099999999,110.21689999999995,76,78
2016-01-20 00:00:00,0.8826698381861952,-1.2924949999999598,914.2782348500009,998.7075050000001,2.0404385647212173,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",109.04559099999999,110.33808599999995,76,79
2016-01-21 00:00:00,0.8761957453892713,-0.8356849999999696,1000.0000000000009,999.164315,2.033780514796312,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",109.50240099999998,110.33808599999995,77,79
2016-01-22 00:00:00,0.8525255345229202,-0.8356849999999696,910.177678600001,999.164315,2.0264118445863946,116.3566631000001,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 22.245457999999985}",109.50240099999998,110.33808599999995,77,79
2016-01-25 00:00:00,0.8887610282568339,1.0101930000000294,1000.0000000000009,1001.0101930000001,2.031441411657481,116.3566631000001,"{'maxPortfolioValue': 1001.0101930000001, 'maxDrawdown': 22.245457999999985}",111.34827899999998,110.33808599999995,78,79
2016-01-26 00:00:00,1.1443175327731117,1.0101930000000294,911.4441730000009,1001.0101930000001,2.024134211115224,116.3566631000001,"{'maxPortfolioValue': 1001.0101930000001, 'maxDrawdown': 22.245457999999985}",111.34827899999998,110.33808599999995,78,79
2016-01-27 00:00:00,1.0769686925273738,7.135125000000031,1000.0000000000009,1007.135125,2.1518275466777164,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",117.47321099999998,110.33808599999995,79,79
2016-01-28 00:00:00,1.5708043832848708,7.135125000000031,916.6694855500009,1007.135125,2.1441494140629165,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",117.47321099999998,110.33808599999995,79,79
2016-01-29 00:00:00,1.7534231314905744,4.105278000000027,913.7911309000009,1004.105278,2.1693080129955007,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",117.47321099999998,113.36793299999995,79,80
2016-02-01 00:00:00,1.3978511869844727,4.953629000000021,1000.0000000000009,1004.953629,2.164179549684344,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",118.32156199999997,113.36793299999995,80,80
2016-02-02 00:00:00,1.4081586595441482,4.953629000000021,916.3240703000009,1004.953629,2.1565355239095676,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",118.32156199999997,113.36793299999995,80,80
2016-02-03 00:00:00,1.4766215680003465,3.2103130000000277,914.667920100001,1003.210313,2.1596829790317464,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",118.32156199999997,115.11124899999994,80,81
2016-02-04 00:00:00,1.3319366470202105,2.488564000000025,1000.0000000000009,1002.488564,2.1539403343094583,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",118.32156199999997,115.83299799999995,80,82
2016-02-05 00:00:00,1.2058406453064432,2.488564000000025,916.2796407000009,1002.488564,2.146409869511516,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",118.32156199999997,115.83299799999995,80,82
2016-02-08 00:00:00,1.2229537053934978,1.5606010000000197,915.3980758500009,1001.560601,2.1419424146187422,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",118.32156199999997,116.76096099999995,80,83
2016-02-09 00:00:00,1.139581773705231,1.5793540000000235,915.4158912000008,1001.579354,2.1345066510503417,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",118.34031499999998,116.76096099999995,81,83
2016-02-10 00:00:00,1.1332177632344218,2.2542350000000226,1000.0000000000008,1002.254235,2.128702794188404,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",119.01519599999997,116.76096099999995,82,83
2016-02-11 00:00:00,1.1819441294429025,2.2542350000000226,1000.0000000000008,1002.254235,2.1213630655122944,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",119.01519599999997,116.76096099999995,82,83
2016-02-12 00:00:00,1.1860254952144298,2.2542350000000226,916.3063566000008,1002.254235,2.1140737774255562,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",119.01519599999997,116.76096099999995,82,83
2016-02-15 00:00:00,1.1860254952144298,2.2542350000000226,916.3063566000008,1002.254235,2.1068344117467412,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",119.01519599999997,116.76096099999995,82,83
2016-02-16 00:00:00,1.2339877317679888,-0.22965899999996964,1000.0000000000008,999.770341,2.120773021684974,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",119.01519599999997,119.24485499999994,82,84
2016-02-17 00:00:00,0.9721515512245296,-0.22965899999996964,1000.0000000000008,999.770341,2.113559514239389,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",119.01519599999997,119.24485499999994,82,84
2016-02-18 00:00:00,0.9770114931023198,-0.22965899999996964,914.2850264000008,999.770341,2.106394911886957,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",119.01519599999997,119.24485499999994,82,84
2016-02-19 00:00:00,0.9774764203103072,-0.4358739999999699,1000.0000000000008,999.564126,2.099422879182327,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",119.01519599999997,119.45106999999994,82,85
2016-02-22 00:00:00,0.9536749911760453,-0.4358739999999699,1000.0000000000008,999.564126,2.0923541370595946,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",119.01519599999997,119.45106999999994,82,85
2016-02-23 00:00:00,0.9619715162840832,-0.4358739999999699,1000.0000000000008,999.564126,2.08533283601364,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",119.01519599999997,119.45106999999994,82,85
2016-02-24 00:00:00,0.9570150130989281,-0.4358739999999699,1000.0000000000008,999.564126,2.07835850004849,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",119.01519599999997,119.45106999999994,82,85
2016-02-25 00:00:00,0.9542221673289598,-0.4358739999999699,1000.0000000000008,999.564126,2.0714306595147667,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",119.01519599999997,119.45106999999994,82,85
2016-02-26 00:00:00,0.9535360443863343,-0.4358739999999699,913.7062294000008,999.564126,2.06454885100426,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",119.01519599999997,119.45106999999994,82,85
2016-02-29 00:00:00,0.9545354268798156,-0.6420809999999761,913.9021260500008,999.357919,2.0578538987046557,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",119.01519599999997,119.65727699999995,82,86
2016-03-01 00:00:00,0.8927686237152894,2.9572230000000275,910.4827872500008,1002.957223,2.0939597935533216,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",122.61449999999998,119.65727699999995,83,86
2016-03-02 00:00:00,1.5114885997840442,3.163431000000031,910.2868896500008,1003.1634310000001,2.08721312687923,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",122.82070799999998,119.65727699999995,84,86
2016-03-03 00:00:00,1.6228935656753123,3.8664260000000326,909.6190444000008,1003.866426,2.0819968597008827,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",123.52370299999998,119.65727699999995,85,86
2016-03-04 00:00:00,2.055457843800178,5.281763000000026,908.2744742500008,1005.2817630000001,2.081763148384383,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",124.93903999999998,119.65727699999995,86,86
2016-03-07 00:00:00,2.1162277249002917,4.213235000000026,909.2895758500008,1004.213235,2.078715531612611,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",124.93903999999998,120.72580499999995,86,87
2016-03-08 00:00:00,1.763384760334477,3.42588200000003,910.0375612000008,1003.425882,2.073987145681976,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",124.93903999999998,121.51315799999995,86,88
2016-03-09 00:00:00,1.6303602708471392,3.5102320000000304,909.9574287000008,1003.5102320000001,2.067299547691923,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",125.02338999999998,121.51315799999995,87,88
2016-03-10 00:00:00,1.6514997888797698,3.5571070000000304,909.9128974500009,1003.5571070000001,2.060639214687692,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",125.07026499999998,121.51315799999995,88,88
2016-03-11 00:00:00,1.8146810872562076,4.578775000000022,908.9423128500009,1004.5787750000001,2.0573822607831613,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",126.09193299999997,121.51315799999995,89,88
2016-03-14 00:00:00,2.1106673452120868,4.822488000000021,908.710785500001,1004.822488,2.0509812929009237,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",126.33564599999997,121.51315799999995,90,88
2016-03-15 00:00:00,3.2003673904057077,6.753358000000034,906.876459000001,1006.753358,2.056381798483576,116.3566631000001,"{'maxPortfolioValue': 1007.135125, 'maxDrawdown': 22.245457999999985}",128.26651599999997,121.51315799999995,91,88
2016-03-16 00:00:00,8.59833887267466,8.056238000000022,905.6387230000009,1008.056238,2.055261738386743,116.3566631000001,"{'maxPortfolioValue': 1008.056238, 'maxDrawdown': 22.245457999999985}",129.56939599999995,121.51315799999995,92,88
2016-03-17 00:00:00,8.686098552029893,7.896875000000023,905.7901178500009,1007.896875,2.048824051363194,116.3566631000001,"{'maxPortfolioValue': 1008.056238, 'maxDrawdown': 22.245457999999985}",129.56939599999995,121.67252099999995,92,89
2016-03-18 00:00:00,9.439744698223892,8.009355000000028,905.6832618500009,1008.009355,2.042386643356684,116.3566631000001,"{'maxPortfolioValue': 1008.056238, 'maxDrawdown': 22.245457999999985}",129.68187599999996,121.67252099999995,93,89
2016-03-21 00:00:00,9.475095392181952,7.999986000000021,905.6921624000009,1007.999986,2.0359500994282964,116.3566631000001,"{'maxPortfolioValue': 1008.056238, 'maxDrawdown': 22.245457999999985}",129.68187599999996,121.68188999999995,93,90
2016-03-22 00:00:00,44.057206981737764,8.759233000000023,904.9708777500009,1008.759233,2.031372964114816,116.3566631000001,"{'maxPortfolioValue': 1008.759233, 'maxDrawdown': 22.245457999999985}",130.44112299999995,121.68188999999995,94,90
